COMP,LOC,WMC,DIT,NOC,CBO,RFC,LCOM,CA,CE,NPM,LCOM3,DAM,MOA,MFA,CAM,IC,CBM,AMC,CC,MaX_CC,SumOfLoC+,MaxOfLoC+,SumOfLoC-,MaxOfLoC-,Max_Set,Avg_Set,No_Rev,Sum_Churn,Max_Churn,Age,Age2,CountOfDeveloper,Ref,PRE_BUG,POST_BUG
org.apache.tools.ant.taskdefs.optional.dotnet.DotnetCompile.java,868,63,0,3,18,109,1779,3,15,38,0.94546851,1,1,0,0.12037037,0,0,12.44444444,1.444444444,6,132,31,149,100,89,17.38,13,281,101,34.85,1,4,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.optional.clearcase.CCUnlock.java,162,12,0,0,9,31,48,0,9,8,0.878787879,0.5,0,0,0.527777778,0,0,12,1.25,2,282,273,5,3,127,49,4,287,273,35.42,1,4,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.DefBase.java,90,12,4,2,12,27,0,3,9,11,0.545454545,1,1,0.788461538,0.333333333,0,0,6.333333333,1.166666667,3,242,234,49,44,18,7.5,6,291,234,18.14,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.Zip.java,2236,38,4,1,31,169,453,3,28,22,0.869565217,1,2,0.684210526,0.144144144,0,0,57.23684211,1.315789474,5,195,32,96,30,95,12.46,15,291,60,34.85,1,4,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.email.MimeMailer.java,365,5,2,0,6,64,8,1,6,2,0.75,1,0,0.857142857,0.416666667,0,0,71.8,3.4,11,215,103,78,56,30,8.5,6,293,121,35,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.starteam.StarTeamCheckout.java,795,20,0,0,15,82,122,1,15,11,0.747368421,1,0,0,0.227777778,0,0,38.5,1.5,10,182,87,112,100,227,48.83,6,294,187,34.85,1,2,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.unix.Symlink.java,1124,18,3,0,10,74,111,0,10,12,0.857142857,1,0,0.685185185,0.229166667,2,2,61.05555556,1.611111111,6,136,111,158,111,227,52.88,9,294,222,34.85,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.ExecuteOn.java,1164,23,4,4,26,77,149,6,20,16,0.826704545,1,4,0.78,0.142857143,3,7,48.91304348,2.347826087,19,238,151,59,34,227,57.5,8,297,161,30.42,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.IContract.java,1249,25,4,0,16,86,176,2,16,20,0.892361111,1,1,0.764705882,0.251428571,1,2,48,1.68,14,199,167,109,87,127,49,5,308,254,22,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.java,720,12,4,0,5,60,16,0,5,8,0.902097902,0.538461538,1,0.877777778,0.305555556,1,2,57.91666667,1.166666667,3,184,74,127,75,14,3,7,311,134,26.57,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC.java,753,32,3,0,12,81,0,2,10,26,0.997580645,1,1,0.552238806,0.459677419,1,1,21.28125,1.09375,4,241,115,77,29,43,10,5,318,131,36.85,1,2,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.vss.MSVSS.java,1169,55,3,8,21,105,1313,8,13,9,0.956552707,1,2,0.406593407,0.195454545,0,0,19.78181818,1.890909091,10,250,195,74,30,32,8.75,8,324,209,35.28,1,4,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.SQLExec.java,895,20,4,0,13,97,116,1,13,16,0.868421053,1,0,0.7625,0.19,4,4,42.85,1,1,188,69,146,69,227,43.45,11,334,138,36.85,1,5,0,TRUE,TRUE
org.apache.tools.ant.types.XMLCatalog.java,929,30,3,0,17,109,395,6,13,13,0.869731801,0.555555556,4,0.517241379,0.211206897,1,1,29.66666667,2.033333333,8,187,92,159,99,89,14.58,12,346,191,34.85,1,4,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.Ant.java,1066,24,3,0,18,118,72,3,15,17,0.851449275,0.916666667,1,0.616666667,0.185185185,3,4,42.91666667,1.75,6,209,44,142,30,127,21.26,19,351,60,37,1,4,0,TRUE,TRUE
org.apache.tools.ant.launch.Launcher.java,656,6,1,0,3,48,3,0,3,4,1.5,0,0,0,0.666666667,0,0,107.8333333,1,1,290,168,69,37,43,6.66,9,359,168,24.85,1,2,1,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.starteam.TreeBasedTask.java,718,41,0,3,23,84,654,7,16,17,0.905769231,0.846153846,0,0,0.214285714,0,0,16.19512195,1.536585366,4,263,140,98,89,54,13.6,5,361,167,34.85,1,4,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.Move.java,686,7,4,0,10,50,21,1,9,1,2,0,0,0.93258427,0.714285714,4,4,97,5.571428571,21,217,120,153,69,227,54.12,8,370,189,30.42,1,3,0,FALSE,FALSE
org.apache.tools.ant.filters.ConcatFilter.java,217,9,5,0,5,28,12,0,5,8,0.5,1,0,0.8,0.481481481,2,5,22.66666667,1,1,312,246,60,42,12,4.5,4,372,246,13,1,2,0,FALSE,FALSE
org.apache.tools.ant.types.selectors.SelectorUtils.java,936,17,1,0,8,42,134,7,1,14,0.9375,1,1,0,0.208333333,0,0,54,7,47,231,88,144,80,227,57.57,7,375,168,23.85,1,5,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.dotnet.ImportTypelib.java,217,10,3,0,4,28,9,0,4,8,0.740740741,1,0,0.804347826,0.4,1,1,20.1,1.2,3,313,213,66,43,89,25.14,7,379,213,27.28,1,3,0,TRUE,TRUE
org.apache.tools.zip.ZipOutputStream.java,1445,25,3,0,8,99,112,5,3,15,0.802884615,0.923076923,8,0.3125,0.213541667,1,7,55.76,1.12,2,285,241,98,78,11,4.25,4,383,319,22.28,1,2,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.ssh.SSHExec.java,331,9,0,0,12,49,10,1,12,7,0.828125,1,0,0,0.314814815,0,0,34.88888889,1,1,271,194,120,62,54,7.4,10,391,218,37.28,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.Antlib.java,216,8,3,0,11,45,16,1,10,4,0.771428571,0.6,0,0.840909091,0.270833333,1,1,25.375,2,4,297,190,95,37,23,8.4,10,392,190,21,1,2,0,TRUE,FALSE
org.apache.tools.ant.types.Permissions.java,367,12,1,0,8,34,4,5,4,6,0.651515152,1,0,0,0.3125,0,0,29.08333333,1,1,380,324,13,13,8,4,3,393,324,16.14,1,1,0,FALSE,FALSE
org.apache.tools.ant.launch.Locator.java,716,16,1,0,4,45,28,3,1,12,0.857142857,0,0,0,0.1875,0,0,43.6875,3.125,10,344,226,52,32,43,13,6,396,226,24.85,1,3,1,FALSE,TRUE
org.apache.tools.ant.taskdefs.Concat.java,769,28,3,0,18,94,220,2,18,18,0.877314815,1,3,0.587301587,0.119047619,1,1,25.89285714,2.785714286,22,292,190,107,34,95,18.61,13,399,224,36.85,1,4,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.optional.clearcase.CCLock.java,237,19,0,0,9,38,135,0,9,14,0.935185185,0.5,0,0,0.394736842,0,0,10.84210526,1.315789474,3,400,389,6,4,127,49,4,406,389,35.42,1,4,0,TRUE,FALSE
org.apache.tools.ant.helper.ProjectHelper2.java,432,9,2,0,17,73,14,7,16,4,0.725,1,5,0.708333333,0.275,1,1,46.44444444,1,1,309,105,106,17,227,26.17,23,415,108,37.28,1,6,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkbl.java,235,19,0,0,9,37,129,0,9,16,0.94047619,0.5,0,0,0.381578947,0,0,10.63157895,1.368421053,6,407,396,10,4,227,98.25,4,417,396,35.42,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.PreSetDef.java,102,4,4,0,11,19,2,0,11,4,0.666666667,1,1,0.931818182,0.5,0,0,24,2.25,4,378,267,41,26,23,6.44,9,419,267,18,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.Java.java,1000,48,3,2,39,151,498,17,22,38,0.860883797,1,4,0.44047619,0.122222222,1,3,19.5625,1.145833333,2,351,97,76,29,227,25.9,22,427,97,34.28,1,5,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.optional.extension.Specification.java,731,20,1,0,3,56,144,1,2,13,0.774853801,0.388888889,6,0,0.177631579,0,0,34.65,2.6,11,191,191,237,237,3,3,1,428,428,23.85,1,1,0,TRUE,TRUE
org.apache.tools.ant.types.PropertySet.java,468,17,3,0,21,67,112,8,13,14,0.770833333,1,1,0.652173913,0.183006536,1,1,26.17647059,2.764705882,16,397,315,33,7,227,42.44,9,430,315,31.85,1,3,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.clearcase.CCRmtype.java,271,20,0,0,9,35,148,0,9,16,0.923076923,0.538461538,0,0,0.375,0,0,11.9,1.35,5,421,403,13,6,227,87.5,6,434,403,35.42,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.Copy.java,1137,31,3,2,21,97,307,4,17,24,0.884126984,1,2,0.552238806,0.209677419,2,2,35,1.903225806,18,270,91,166,49,227,43.75,12,436,137,30.42,1,4,0,TRUE,TRUE
org.apache.tools.ant.RuntimeConfigurable.java,502,21,1,0,19,66,112,12,8,19,0.8,1,2,0,0.180952381,0,0,22.38095238,2.095238095,12,295,69,144,23,95,12.47,21,439,87,37.28,1,4,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.Execute.java,1004,30,1,0,69,111,363,49,22,22,0.845735027,0.789473684,6,0,0.108374384,0,0,31.83333333,2.4,11,358,86,82,19,227,18.88,18,440,90,37.14,1,4,0,TRUE,TRUE
org.apache.tools.ant.types.optional.ScriptFilter.java,99,8,3,0,5,21,0,0,5,7,0.571428571,1,2,0.611111111,0.541666667,0,0,11,1,1,306,269,144,111,43,23.66,6,450,269,35.42,1,3,1,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.clearcase.CCMklabel.java,285,21,0,0,9,40,168,0,9,16,0.923076923,0.538461538,0,0,0.392857143,0,0,11.95238095,1.523809524,7,459,433,19,12,227,87.5,6,478,433,35.42,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.i18n.Translate.java,1011,18,4,0,11,79,87,0,11,14,0.925339367,1,1,0.821052632,0.26984127,0,0,53.72222222,1,1,285,73,198,54,227,37.69,13,483,122,24.42,1,4,1,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.java,1594,49,3,0,36,208,864,1,36,33,0.885964912,1,6,0.435294118,0.109243697,1,3,31.14285714,1.571428571,5,343,63,157,30,227,22.58,29,500,68,36.85,1,6,0,TRUE,TRUE
org.apache.tools.tar.TarEntry.java,790,35,1,0,6,73,353,4,2,34,0.809597523,0.789473684,0,0,0.16,1,1,21.02857143,1.714285714,11,289,275,220,219,7,3.66,3,509,494,23.85,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.extension.Extension.java,881,23,1,0,13,56,195,11,2,16,0.807359307,0.333333333,7,0,0.1875,0,0,36.39130435,2.695652174,11,230,228,279,277,18,8.33,3,509,505,34.42,1,3,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.optional.net.RExecTask.java,233,12,3,0,7,31,20,4,7,11,0.787878788,1,1,0.770833333,0.316666667,0,0,17.66666667,1.083333333,2,471,433,38,36,227,89.75,4,509,433,31.28,1,3,0,FALSE,FALSE
org.apache.tools.ant.types.Assertions.java,224,12,3,0,12,38,2,3,10,8,0.409090909,1,0,0.731707317,0.197916667,2,3,17.5,1.916666667,4,444,313,72,43,227,49.62,8,516,313,26.85,1,3,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.clearcase.CCMklbtype.java,295,24,0,0,9,39,222,0,9,20,0.943734015,0.529411765,0,0,0.375,0,0,10.58333333,1.416666667,8,497,465,20,13,227,87.5,6,517,465,35.42,1,3,0,FALSE,FALSE
org.apache.tools.ant.types.CommandlineJava.java,487,35,1,0,24,79,333,14,11,31,0.751633987,1,6,0,0.167857143,0,0,12.65714286,1.742857143,7,413,184,112,45,227,34.72,11,525,229,31.42,1,5,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.Parallel.java,523,19,3,0,8,52,119,2,8,9,0.869047619,0.928571429,2,0.672727273,0.169590643,0,0,25.78947368,1.526315789,7,328,116,225,82,127,29.11,9,553,166,36.42,1,3,0,TRUE,FALSE
org.apache.tools.ant.AntTypeDefinition.java,543,20,1,2,12,45,112,8,4,16,0.684210526,0.857142857,0,0,0.316666667,0,0,25.8,3.05,11,488,331,75,27,14,4.85,7,563,331,25,1,1,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.optional.dotnet.Ildasm.java,357,21,3,0,6,46,140,0,6,19,0.9,1,0,0.649122807,0.361904762,1,1,15.23809524,1.476190476,9,536,483,37,29,26,11.8,5,573,483,14.71,1,2,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.java,985,32,3,0,20,106,422,0,20,28,0.925297114,0.894736842,5,0.552238806,0.148387097,3,3,29.1875,1.25,3,421,130,153,48,127,25.66,9,574,160,37.14,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.MacroInstance.java,585,8,3,0,15,77,6,1,14,5,0.825396825,1,1,0.840909091,0.35,0,0,71,4,10,473,267,124,54,14,4.07,13,597,267,18,1,1,0,FALSE,TRUE
org.apache.tools.ant.util.FileUtils.java,2046,37,1,0,66,146,654,61,8,33,0.941358025,0.777777778,0,0,0.283333333,0,0,54.05405405,2.918918919,29,477,241,140,46,127,12.68,19,617,287,34.28,1,6,1,TRUE,TRUE
org.apache.tools.zip.ZipFile.java,616,15,1,0,8,71,55,4,5,9,0.793650794,1,0,0,0.219047619,0,0,39.46666667,1.133333333,3,596,417,39,17,11,4.62,8,635,417,24.14,1,3,0,TRUE,FALSE
org.apache.tools.ant.UnknownElement.java,817,28,3,0,27,89,246,18,14,16,0.771604938,1,0,0.578125,0.241071429,1,5,27.96428571,2.464285714,16,436,48,220,34,95,8.43,30,656,56,37.28,1,5,0,TRUE,FALSE
org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.java,661,18,5,0,21,71,43,5,16,17,0.727272727,1,5,0.690909091,0.177777778,2,4,35.11111111,3.055555556,17,657,653,4,4,14,13,2,661,653,13.71,1,2,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.script.ScriptDef.java,486,12,5,0,13,60,16,1,12,11,0.818181818,0.857142857,2,0.830769231,0.291666667,0,0,38.91666667,2.5,15,582,397,197,80,127,27.85,7,779,397,27.42,1,2,1,FALSE,FALSE
org.apache.tools.ant.util.ClasspathUtils.java,218,11,1,0,8,27,55,2,7,9,1.1,0.5,0,0,0.284090909,0,0,18.63636364,2,8,644,317,152,71,227,56.12,8,796,385,35.42,1,3,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.MacroDef.java,416,17,4,0,15,62,78,4,14,12,0.8125,0.8,1,0.719298246,0.205882353,1,1,23.17647059,2.882352941,16,711,319,146,44,23,5.21,14,857,319,18,1,2,0,TRUE,TRUE
org.apache.tools.ant.Project.java,2015,100,1,0,320,247,4576,311,23,87,0.979500891,0.588235294,4,0,0.090869565,0,0,18.81,1.41,7,369,92,563,362,43,7.66,24,932,376,37,1,7,1,TRUE,TRUE
org.apache.tools.ant.taskdefs.Definer.java,618,22,5,1,17,73,151,4,15,14,0.848484848,1,0,0.72,0.221590909,0,0,26.59090909,1.681818182,7,529,241,405,131,26,7.36,19,934,329,34.14,1,4,0,TRUE,FALSE
org.apache.tools.ant.IntrospectionHelper.java,1585,33,1,0,29,100,420,19,25,22,0.902777778,0.333333333,0,0,0.28125,0,0,46.21212121,3.939393939,48,750,299,321,119,95,15.09,21,1071,382,37.28,1,5,1,TRUE,TRUE
org.apache.tools.ant.DirectoryScanner.java,1739,53,1,5,77,119,1112,68,9,28,0.842657343,1,2,0,0.244505495,0,0,31.39622642,2.849056604,23,801,106,335,60,95,7.37,27,1136,139,35.42,1,3,0,TRUE,TRUE
org.apache.tools.ant.ComponentHelper.java,1255,34,1,0,22,132,283,9,16,23,0.80952381,0.785714286,3,0,0.196078431,0,0,35.5,2.617647059,10,786,291,554,311,95,9.57,26,1340,602,35.42,1,4,1,TRUE,TRUE
org.apache.tools.ant.taskdefs.optional.net.FTP.java,2230,48,3,0,22,151,826,3,20,24,0.929078014,0.972222222,1,0.445783133,0.193262411,2,2,44.70833333,1.375,9,1156,613,191,86,18,2.85,21,1347,644,23.57,1,3,0,TRUE,TRUE
org.apache.tools.ant.filters.TokenFilter.java,386,19,4,0,18,40,23,6,16,19,0.688888889,1,1,0.604651163,0.119298246,2,4,19.05263158,1.842105263,11,1295,918,361,154,43,10.08,12,1656,918,35.42,1,5,1,TRUE,FALSE
